Year,Team,Position,Points,Profit(£),Age,Name,Height(cm)
2020,Norwich City,20,21,94.5,26.0,Jamal Lewis,178
2020,Norwich City,20,21,94.5,26.0,Lukas Rupp,178
2020,Norwich City,20,21,94.5,26.0,Sam McCallum,177
2020,Norwich City,20,21,94.5,26.0,Josh Martin,176
2021,Manchester City,1,86,153.9,26.1,James Trafford,197
2021,Manchester City,1,86,153.9,26.1, Rodri,191
2021,Manchester City,1,86,153.9,26.1,Zack Steffen,191
2021,Manchester City,1,86,153.9,26.1,Aymeric Laporte,190
2021,Manchester City,1,86,153.9,26.1,Felix Nmecha,190
2021,Manchester City,1,86,153.9,26.1,Philippe Sandler,190
2021,Manchester City,1,86,153.9,26.1,Scott Carson,188
2021,Manchester City,1,86,153.9,26.1, Ederson,188
2021,Manchester City,1,86,153.9,26.1,John Stones,188
2021,Manchester City,1,86,153.9,26.1, Rúben Dias,187
2021,Manchester City,1,86,153.9,26.1,Liam Delap,186
2021,Manchester City,1,86,153.9,26.1,Luke Mbete,185
2021,Manchester City,1,86,153.9,26.1,Benjamin Mendy,185
2021,Manchester City,1,86,153.9,26.1, Ferran Torres,184
2021,Manchester City,1,86,153.9,26.1, Eric García,182
2021,Manchester City,1,86,153.9,26.1, João Cancelo,182
2021,Manchester City,1,86,153.9,26.1,Cole Palmer,182
2021,Manchester City,1,86,153.9,26.1,Kevin De Bruyne,181
2021,Manchester City,1,86,153.9,26.1,Nathan Aké,180
2021,Manchester City,1,86,153.9,26.1,İlkay Gündoğan,180
2021,Manchester City,1,86,153.9,26.1, Fernandinho,179
2021,Manchester City,1,86,153.9,26.1,Riyad Mahrez,179
2021,Manchester City,1,86,153.9,26.1,Kyle Walker,178
2021,Manchester City,1,86,153.9,26.1, Gabriel Jesus,175
2021,Manchester City,1,86,153.9,26.1,Oleksandr Zinchenko,175
2021,Manchester City,1,86,153.9,26.1,Tommy Doyle,174
2021,Manchester City,1,86,153.9,26.1,Sergio Agüero,173
2021,Manchester City,1,86,153.9,26.1, Bernardo Silva,173
2021,Manchester United,2,74,153.5,25.6,Harry Maguire,194
2021,Manchester United,2,74,153.5,25.6,Nemanja Matić,194
2021,Manchester United,2,74,153.5,25.6,Lee Grant,193
2021,Manchester United,2,74,153.5,25.6, De Gea,192
2021,Manchester United,2,74,153.5,25.6,Sergio Romero,192
2021,Manchester United,2,74,153.5,25.6,Scott McTominay,191
2021,Manchester United,2,74,153.5,25.6,Paul Pogba,191
2021,Manchester United,2,74,153.5,25.6,Dean Henderson,188
2021,Manchester United,2,74,153.5,25.6,Eric Bailly,187
2021,Manchester United,2,74,153.5,25.6,Victor Lindelöf,187
2021,Manchester United,2,74,153.5,25.6,Teden Mengi,186
2021,Manchester United,2,74,153.5,25.6,Nathan Bishop,185
2021,Manchester United,2,74,153.5,25.6,Will Fish,185
2021,Manchester United,2,74,153.5,25.6,Phil Jones,185
2021,Manchester United,2,74,153.5,25.6,Marcus Rashford,185
2021,Manchester United,2,74,153.5,25.6,Axel Tuanzebe,185
2021,Manchester United,2,74,153.5,25.6,Édinson Cavani,184
2021,Manchester United,2,74,153.5,25.6,Donny van de Beek,184
2021,Manchester United,2,74,153.5,25.6,Aaron Wan-Bissaka,183
2021,Manchester United,2,74,153.5,25.6, Alex Telles,181
2021,Manchester United,2,74,153.5,25.6,Mason Greenwood,181
2021,Manchester United,2,74,153.5,25.6,Anthony Martial,181
2021,Manchester United,2,74,153.5,25.6,Brandon Williams,180
2021,Manchester United,2,74,153.5,25.6, Bruno Fernandes,179
2021,Manchester United,2,74,153.5,25.6,Anthony Elanga,178
2021,Manchester United,2,74,153.5,25.6,Luke Shaw,178
2021,Manchester United,2,74,153.5,25.6,Hannibal Mejbri,177
2021,Manchester United,2,74,153.5,25.6,Ethan Galbraith,175
2021,Manchester United,2,74,153.5,25.6, Arnau Puigmal,174
2021,Manchester United,2,74,153.5,25.6,Amad Diallo,173
2021,Liverpool FC,3,69,148.3,26.8,Jakub Ojrzyński,196
2021,Liverpool FC,3,69,148.3,26.8,Billy Koumetio,195
2021,Liverpool FC,3,69,148.3,26.8,Joel Matip,195
2021,Liverpool FC,3,69,148.3,26.8,Rhys Williams,195
2021,Liverpool FC,3,69,148.3,26.8,Liam Hughes,193
2021,Liverpool FC,3,69,148.3,26.8,Virgil van Dijk,193
2021,Liverpool FC,3,69,148.3,26.8, Alisson Becker,191
2021,Liverpool FC,3,69,148.3,26.8, Adrián,190
2021,Liverpool FC,3,69,148.3,26.8,Harvey Davies,190
2021,Liverpool FC,3,69,148.3,26.8,Nathaniel Phillips,190
2021,Liverpool FC,3,69,148.3,26.8,Divock Origi,189
2021,Liverpool FC,3,69,148.3,26.8, Fabinho,188
2021,Liverpool FC,3,69,148.3,26.8,Joe Gomez,188
2021,Liverpool FC,3,69,148.3,26.8,Caoimhín Kelleher,188
2021,Liverpool FC,3,69,148.3,26.8,Jordan Henderson,187
2021,Liverpool FC,3,69,148.3,26.8,Ozan Kabak,186
2021,Liverpool FC,3,69,148.3,26.8,Ben Davies,185
2021,Liverpool FC,3,69,148.3,26.8,Curtis Jones,185
2021,Liverpool FC,3,69,148.3,26.8,Elijah Dixon-Bonner,183
2021,Liverpool FC,3,69,148.3,26.8,Neco Williams,183
2021,Liverpool FC,3,69,148.3,26.8, Roberto Firmino,181
2021,Liverpool FC,3,69,148.3,26.8,Trent Alexander-Arnold,180
2021,Liverpool FC,3,69,148.3,26.8,Alex Oxlade-Chamberlain,180
2021,Liverpool FC,3,69,148.3,26.8,Layton Stewart,180
2021,Liverpool FC,3,69,148.3,26.8,Kostas Tsimikas,179
2021,Liverpool FC,3,69,148.3,26.8, Diogo Jota,178
2021,Liverpool FC,3,69,148.3,26.8,Andy Robertson,178
2021,Liverpool FC,3,69,148.3,26.8,Jake Cain,176
2021,Liverpool FC,3,69,148.3,26.8,Leighton Clarkson,175
2021,Liverpool FC,3,69,148.3,26.8,James Milner,175
2021,Liverpool FC,3,69,148.3,26.8,Mo Salah,175
2021,Liverpool FC,3,69,148.3,26.8,Georginio Wijnaldum,175
2021,Liverpool FC,3,69,148.3,26.8,Sadio Mané,174
2021,Liverpool FC,3,69,148.3,26.8, Thiago,174
2021,Liverpool FC,3,69,148.3,26.8,Ben Woodburn,174
2021,Chelsea FC,4,67,150.9,26.0,Tammy Abraham,194
2021,Chelsea FC,4,67,150.9,26.0,Edouard Mendy,194
2021,Chelsea FC,4,67,150.9,26.0,Olivier Giroud,193
2021,Chelsea FC,4,67,150.9,26.0,Kai Havertz,193
2021,Chelsea FC,4,67,150.9,26.0,Antonio Rüdiger,190
2021,Chelsea FC,4,67,150.9,26.0,Kurt Zouma,190
2021,Chelsea FC,4,67,150.9,26.0, Kepa,189
2021,Chelsea FC,4,67,150.9,26.0, Marcos Alonso,189
2021,Chelsea FC,4,67,150.9,26.0,Andreas Christensen,187
2021,Chelsea FC,4,67,150.9,26.0,Tino Anjorin,186
2021,Chelsea FC,4,67,150.9,26.0,Willy Caballero,186
2021,Chelsea FC,4,67,150.9,26.0,Karlo Žiger,186
2021,Chelsea FC,4,67,150.9,26.0,Ben Chilwell,181
2021,Chelsea FC,4,67,150.9,26.0,Mason Mount,181
2021,Chelsea FC,4,67,150.9,26.0, Thiago Silva,181
2021,Chelsea FC,4,67,150.9,26.0,Timo Werner,180
2021,Chelsea FC,4,67,150.9,26.0,Hakim Ziyech,180
2021,Chelsea FC,4,67,150.9,26.0,Reece James,179
2021,Chelsea FC,4,67,150.9,26.0, Azpilicueta,178
2021,Chelsea FC,4,67,150.9,26.0, Jorginho,178
2021,Chelsea FC,4,67,150.9,26.0,Christian Pulišić,178
2021,Chelsea FC,4,67,150.9,26.0,Callum Hudson-Odoi,177
2021,Chelsea FC,4,67,150.9,26.0,Mateo Kovačić,177
2021,Chelsea FC,4,67,150.9,26.0, Emerson,176
2021,Chelsea FC,4,67,150.9,26.0,Tino Livramento,173
2021,Leicester City,5,66,141.3,26.5,Jakub Stolarczyk,194
2021,Leicester City,5,66,141.3,26.5,Ben Nelson,193
2021,Leicester City,5,66,141.3,26.5,Eldin Jakupović,191
2021,Leicester City,5,66,141.3,26.5,Danny Ward,191
2021,Leicester City,5,66,141.3,26.5,Kasper Schmeichel,189
2021,Leicester City,5,66,141.3,26.5,Jonny Evans,188
2021,Leicester City,5,66,141.3,26.5,Sidnei Tavares,188
2021,Leicester City,5,66,141.3,26.5,Christian Fuchs,187
2021,Leicester City,5,66,141.3,26.5,Daniel Amartey,186
2021,Leicester City,5,66,141.3,26.5,Wesley Fofana,186
2021,Leicester City,5,66,141.3,26.5,Timothy Castagne,185
2021,Leicester City,5,66,141.3,26.5,Kelechi Iheanacho,185
2021,Leicester City,5,66,141.3,26.5,Wes Morgan,185
2021,Leicester City,5,66,141.3,26.5,Çağlar Söyüncü,185
2021,Leicester City,5,66,141.3,26.5,James Justin,183
2021,Leicester City,5,66,141.3,26.5,Wilfred Ndidi,183
2021,Leicester City,5,66,141.3,26.5,Shane Flynn,181
2021,Leicester City,5,66,141.3,26.5,Dennis Praet,181
2021,Leicester City,5,66,141.3,26.5,Luke Thomas,181
2021,Leicester City,5,66,141.3,26.5,Tawanda Maswanhise,180
2021,Leicester City,5,66,141.3,26.5,Jamie Vardy,179
2021,Leicester City,5,66,141.3,26.5, Ayoze Pérez,178
2021,Leicester City,5,66,141.3,26.5,Hamza Choudhury,178
2021,Leicester City,5,66,141.3,26.5,Vontae Campbell,176
2021,Leicester City,5,66,141.3,26.5,Youri Tielemans,176
2021,Leicester City,5,66,141.3,26.5,Marc Albrighton,175
2021,Leicester City,5,66,141.3,26.5,Khanya Leshabela,175
2021,Leicester City,5,66,141.3,26.5,James Maddison,175
2021,Leicester City,5,66,141.3,26.5, Ricardo Pereira,175
2021,Leicester City,5,66,141.3,26.5,Harvey Barnes,174
2021,West Ham United,6,65,143.5,27.8,Frederik Alves Ibsen,195
2021,West Ham United,6,65,143.5,27.8,Issa Diop,194
2021,West Ham United,6,65,143.5,27.8,Tomáš Souček,192
2021,West Ham United,6,65,143.5,27.8,Angelo Ogbonna,191
2021,West Ham United,6,65,143.5,27.8,Joseph Anang,190
2021,West Ham United,6,65,143.5,27.8,Łukasz Fabiański,190
2021,West Ham United,6,65,143.5,27.8,Andrey Yarmolenko,190
2021,West Ham United,6,65,143.5,27.8,Fabián Balbuena,189
2021,West Ham United,6,65,143.5,27.8,Craig Dawson,188
2021,West Ham United,6,65,143.5,27.8,Emmanuel Longelo,188
2021,West Ham United,6,65,143.5,27.8,David Martin,188
2021,West Ham United,6,65,143.5,27.8,Darren Randolph,188
2021,West Ham United,6,65,143.5,27.8,Nathan Trott,188
2021,West Ham United,6,65,143.5,27.8,Jamal Baptiste,186
2021,West Ham United,6,65,143.5,27.8,Declan Rice,185
2021,West Ham United,6,65,143.5,27.8,Ryan Fredericks,181
2021,West Ham United,6,65,143.5,27.8,Mipo Odubeko,181
2021,West Ham United,6,65,143.5,27.8,Michail Antonio,180
2021,West Ham United,6,65,143.5,27.8,Mark Noble,180
2021,West Ham United,6,65,143.5,27.8,Harrison Ashby,179
2021,West Ham United,6,65,143.5,27.8,Arthur Masuaku,179
2021,West Ham United,6,65,143.5,27.8, Pablo Fornals,178
2021,West Ham United,6,65,143.5,27.8, Bernardo Rosa,177
2021,West Ham United,6,65,143.5,27.8,Conor Coventry,177
2021,West Ham United,6,65,143.5,27.8,Nathan Holland,176
2021,West Ham United,6,65,143.5,27.8,Jarrod Bowen,175
2021,West Ham United,6,65,143.5,27.8,Ben Johnson,175
2021,West Ham United,6,65,143.5,27.8,Jesse Lingard,175
2021,West Ham United,6,65,143.5,27.8,Vladimír Coufal,174
2021,Tottenham Hotspur,7,62,139.4,27.2,Joe Hart,196
2021,Tottenham Hotspur,7,62,139.4,27.2,Joe Rodon,193
2021,Tottenham Hotspur,7,62,139.4,27.2,Eric Dier,191
2021,Tottenham Hotspur,7,62,139.4,27.2, Carlos Vinícius,190
2021,Tottenham Hotspur,7,62,139.4,27.2,Alfie Whiteman,189
2021,Tottenham Hotspur,7,62,139.4,27.2,Dele Alli,188
2021,Tottenham Hotspur,7,62,139.4,27.2,Harry Kane,188
2021,Tottenham Hotspur,7,62,139.4,27.2,Hugo Lloris,188
2021,Tottenham Hotspur,7,62,139.4,27.2,Davinson Sánchez,187
2021,Tottenham Hotspur,7,62,139.4,27.2,Moussa Sissoko,187
2021,Tottenham Hotspur,7,62,139.4,27.2,Toby Alderweireld,186
2021,Tottenham Hotspur,7,62,139.4,27.2,Matt Doherty,186
2021,Tottenham Hotspur,7,62,139.4,27.2,Gareth Bale,185
2021,Tottenham Hotspur,7,62,139.4,27.2,Pierre-Emile Højbjerg,185
2021,Tottenham Hotspur,7,62,139.4,27.2,Érik Lamela,184
2021,Tottenham Hotspur,7,62,139.4,27.2,Heung-min Son,184
2021,Tottenham Hotspur,7,62,139.4,27.2,Japhet Tanganga,184
2021,Tottenham Hotspur,7,62,139.4,27.2,Dennis Cirkin,182
2021,Tottenham Hotspur,7,62,139.4,27.2,Alfie Devine,182
2021,Tottenham Hotspur,7,62,139.4,27.2,Marcel Lavinier,182
2021,Tottenham Hotspur,7,62,139.4,27.2,Dane Scarlett,182
2021,Tottenham Hotspur,7,62,139.4,27.2,Ben Davies,181
2021,Tottenham Hotspur,7,62,139.4,27.2,Tanguy Ndombèlé,181
2021,Tottenham Hotspur,7,62,139.4,27.2,Steven Bergwijn,178
2021,Tottenham Hotspur,7,62,139.4,27.2, Reguilón,178
2021,Tottenham Hotspur,7,62,139.4,27.2,Harry Winks,178
2021,Tottenham Hotspur,7,62,139.4,27.2,Giovani Lo Celso,177
2021,Tottenham Hotspur,7,62,139.4,27.2,Sèrge Aurier,176
2021,Tottenham Hotspur,7,62,139.4,27.2,Nile John,176
2021,Arsenal FC,8,61,135.0,25.9,Arthur Okonkwo,198
2021,Arsenal FC,8,61,135.0,25.9,Karl Hein,193
2021,Arsenal FC,8,61,135.0,25.9, Pablo Marí,193
2021,Arsenal FC,8,61,135.0,25.9, Gabriel Magalhães,190
2021,Arsenal FC,8,61,135.0,25.9,Bernd Leno,190
2021,Arsenal FC,8,61,135.0,25.9, David Luiz,189
2021,Arsenal FC,8,61,135.0,25.9,Rob Holding,189
2021,Arsenal FC,8,61,135.0,25.9,Pierre-Emerick Aubameyang,186
2021,Arsenal FC,8,61,135.0,25.9,Alex Rúnarsson,186
2021,Arsenal FC,8,61,135.0,25.9,Granit Xhaka,186
2021,Arsenal FC,8,61,135.0,25.9,Thomas Partey,185
2021,Arsenal FC,8,61,135.0,25.9,Mathew Ryan,184
2021,Arsenal FC,8,61,135.0,25.9,Jordan McEneff,183
2021,Arsenal FC,8,61,135.0,25.9,Nicolas Pépé,183
2021,Arsenal FC,8,61,135.0,25.9,Calum Chambers,182
2021,Arsenal FC,8,61,135.0,25.9,Emile Smith Rowe,182
2021,Arsenal FC,8,61,135.0,25.9,Miguel Azeez,181
2021,Arsenal FC,8,61,135.0,25.9,James Hillson,180
2021,Arsenal FC,8,61,135.0,25.9, Joel López,180
2021,Arsenal FC,8,61,135.0,25.9,Eddie Nketiah,180
2021,Arsenal FC,8,61,135.0,25.9,Kieran Tierney,180
2021,Arsenal FC,8,61,135.0,25.9, Dani Ceballos,179
2021,Arsenal FC,8,61,135.0,25.9,Mohamed Elneny,179
2021,Arsenal FC,8,61,135.0,25.9,Folarin Balogun,178
2021,Arsenal FC,8,61,135.0,25.9, Gabriel Martinelli,178
2021,Arsenal FC,8,61,135.0,25.9, Héctor Bellerín,178
2021,Arsenal FC,8,61,135.0,25.9,Martin Ødegaard,178
2021,Arsenal FC,8,61,135.0,25.9,Bukayo Saka,178
2021,Arsenal FC,8,61,135.0,25.9,Alexandre Lacazette,175
2021,Arsenal FC,8,61,135.0,25.9,Reiss Nelson,175
2021,Arsenal FC,8,61,135.0,25.9, Willian,175
2021,Leeds United,9,59,138.6,26.1,Illan Meslier,198
2021,Leeds United,9,59,138.6,26.1,Elia Caprile,191
2021,Leeds United,9,59,138.6,26.1,Robin Koch,191
2021,Leeds United,9,59,138.6,26.1,Jack Jenkins,190
2021,Leeds United,9,59,138.6,26.1, Kiko Casilla,190
2021,Leeds United,9,59,138.6,26.1,Pascal Struijk,190
2021,Leeds United,9,59,138.6,26.1,Oliver Casey,188
2021,Leeds United,9,59,138.6,26.1,Liam Cooper,186
2021,Leeds United,9,59,138.6,26.1, Llorente,186
2021,Leeds United,9,59,138.6,26.1,Patrick Bamford,185
2021,Leeds United,9,59,138.6,26.1,Luke Ayling,183
2021,Leeds United,9,59,138.6,26.1,Charlie Cresswell,183
2021,Leeds United,9,59,138.6,26.1,Stuart Dallas,183
2021,Leeds United,9,59,138.6,26.1,Mateusz Klich,183
2021,Leeds United,9,59,138.6,26.1,Leif Davis,182
2021,Leeds United,9,59,138.6,26.1, Rodrigo,182
2021,Leeds United,9,59,138.6,26.1,Ouasim Bouy,181
2021,Leeds United,9,59,138.6,26.1,Sam Greenwood,180
2021,Leeds United,9,59,138.6,26.1,Tyler Roberts,180
2021,Leeds United,9,59,138.6,26.1,Gaetano Berardi,179
2021,Leeds United,9,59,138.6,26.1,Joe Gelhardt,179
2021,Leeds United,9,59,138.6,26.1, Hélder Costa,179
2021,Leeds United,9,59,138.6,26.1,Kalvin Phillips,179
2021,Leeds United,9,59,138.6,26.1, Raphinha,176
2021,Leeds United,9,59,138.6,26.1,Cody Drameh,175
2021,Leeds United,9,59,138.6,26.1,Adam Forshaw,175
2021,Leeds United,9,59,138.6,26.1,Jack Harrison,175
2021,Leeds United,9,59,138.6,26.1,Liam McCarron,175
2021,Leeds United,9,59,138.6,26.1,Crysencio Summerville,174
2021,Leeds United,9,59,138.6,26.1,Niall Huggins,173
2021,Everton FC,10,59,134.4,26.3,Reece Welch,197
2021,Everton FC,10,59,134.4,26.3,Robin Olsen,196
2021,Everton FC,10,59,134.4,26.3,Tyler Onyango,196
2021,Everton FC,10,59,134.4,26.3,Yerry Mina,195
2021,Everton FC,10,59,134.4,26.3,Harry Tyrer,194
2021,Everton FC,10,59,134.4,26.3,Isaac Price,193
2021,Everton FC,10,59,134.4,26.3, João Virgínia,192
2021,Everton FC,10,59,134.4,26.3,Dominic Calvert-Lewin,189
2021,Everton FC,10,59,134.4,26.3, André Gomes,188
2021,Everton FC,10,59,134.4,26.3,Michael Keane,188
2021,Everton FC,10,59,134.4,26.3,Žan Luk Leban,188
2021,Everton FC,10,59,134.4,26.3,Mason Holgate,187
2021,Everton FC,10,59,134.4,26.3,Jean-Philippe Gbamin,186
2021,Everton FC,10,59,134.4,26.3,Gylfi Sigurðsson,186
2021,Everton FC,10,59,134.4,26.3,Jordan Pickford,185
2021,Everton FC,10,59,134.4,26.3,Ben Godfrey,184
2021,Everton FC,10,59,134.4,26.3, Richarlison,184
2021,Everton FC,10,59,134.4,26.3,Ryan Astley,183
