Year,Team,Position,Points,Profit(£),Age,Name,Annual Salary(£)
2021,Newcastle United,12,45,116.9,27.1,Shelvey,3640000
2021,Newcastle United,12,45,116.9,27.1,Almiron,3120000
2021,Newcastle United,12,45,116.9,27.1,Krafth,2860000
2021,Newcastle United,12,45,116.9,27.1,Muto,2808000
2021,Newcastle United,12,45,116.9,27.1,Fernandez,2459600
2021,Newcastle United,12,45,116.9,27.1,Wilson,2400000
2021,Newcastle United,12,45,116.9,27.1,Ritchie,2340000
2021,Newcastle United,12,45,116.9,27.1,Fraser,2173600
2021,Newcastle United,12,45,116.9,27.1,Hendrick,2100000
2021,Newcastle United,12,45,116.9,27.1,Gayle,2080000
2021,Newcastle United,12,45,116.9,27.1,Schar,2080000
2021,Newcastle United,12,45,116.9,27.1,Lascelles,2080000
2021,Newcastle United,12,45,116.9,27.1,Dubravka,2080000
2021,Newcastle United,12,45,116.9,27.1,Saint-Maximin,2000000
2021,Newcastle United,12,45,116.9,27.1,Lewis,2000000
2021,Newcastle United,12,45,116.9,27.1,Lejeune,1976000
2021,Newcastle United,12,45,116.9,27.1,Clark,1820000
2021,Newcastle United,12,45,116.9,27.1,Saivet,1820000
2021,Newcastle United,12,45,116.9,27.1,Manquillo,1820000
2021,Newcastle United,12,45,116.9,27.1,Dummett,1820000
2021,Newcastle United,12,45,116.9,27.1,Atsu,1560000
2021,Newcastle United,12,45,116.9,27.1,Anderson,1560000
2021,Newcastle United,12,45,116.9,27.1,Murphy,1300000
2021,Newcastle United,12,45,116.9,27.1,Darlow,1300000
2021,Newcastle United,12,45,116.9,27.1,Hayden,1144000
2021,Wolverhampton Wanderers,13,45,119.9,26.3,Moutinho,5200000
2021,Wolverhampton Wanderers,13,45,119.9,26.3,Patricio,5200000
2021,Wolverhampton Wanderers,13,45,119.9,26.3,Dendoncker,4680000
2021,Wolverhampton Wanderers,13,45,119.9,26.3,Silva,4160000
2021,Wolverhampton Wanderers,13,45,119.9,26.3,Semedo,4160000
2021,Wolverhampton Wanderers,13,45,119.9,26.3,Cutrone,3272000
2021,Wolverhampton Wanderers,13,45,119.9,26.3,Podence,3120000
2021,Wolverhampton Wanderers,13,45,119.9,26.3,Neto,2600000
2021,Wolverhampton Wanderers,13,45,119.9,26.3,Neves,2600000
2021,Wolverhampton Wanderers,13,45,119.9,26.3,Boly,2600000
2021,Wolverhampton Wanderers,13,45,119.9,26.3,Traore,2236000
2021,Wolverhampton Wanderers,13,45,119.9,26.3,Jimenez,2144000
2021,Wolverhampton Wanderers,13,45,119.9,26.3,Hoever,2100000
2021,Wolverhampton Wanderers,13,45,119.9,26.3,Buur,2000000
2021,Wolverhampton Wanderers,13,45,119.9,26.3,Castro,1907000
2021,Wolverhampton Wanderers,13,45,119.9,26.3,Aït Nouri,1900000
2021,Wolverhampton Wanderers,13,45,119.9,26.3,Marçal,1820000
2021,Wolverhampton Wanderers,13,45,119.9,26.3,Otto,1820000
2021,Wolverhampton Wanderers,13,45,119.9,26.3,Vinagre,1560000
2021,Wolverhampton Wanderers,13,45,119.9,26.3,Saiss,1144000
2021,Crystal Palace,14,44,116.3,29.1,Zaha,6760000
2021,Crystal Palace,14,44,116.3,29.1,Benteke,6240000
2021,Crystal Palace,14,44,116.3,29.1,Sakho,5200000
2021,Crystal Palace,14,44,116.3,29.1,Clyne,4200000
2021,Crystal Palace,14,44,116.3,29.1,Guaita,4004000
2021,Crystal Palace,14,44,116.3,29.1,Kouyate,3380000
2021,Crystal Palace,14,44,116.3,29.1,Cahill,3380000
2021,Crystal Palace,14,44,116.3,29.1,Wickham,3120000
2021,Crystal Palace,14,44,116.3,29.1,Dann,3120000
2021,Crystal Palace,14,44,116.3,29.1,Schlupp,2912000
2021,Crystal Palace,14,44,116.3,29.1,Townsend,2860000
2021,Crystal Palace,14,44,116.3,29.1,Riedewald,2860000
2021,Crystal Palace,14,44,116.3,29.1,McArthur,2860000
2021,Crystal Palace,14,44,116.3,29.1,Milivojevic,2860000
2021,Crystal Palace,14,44,116.3,29.1,Van Aanholt,2860000
2021,Crystal Palace,14,44,116.3,29.1,Mateta,2775000
2021,Crystal Palace,14,44,116.3,29.1,McCarthy,2600000
2021,Crystal Palace,14,44,116.3,29.1,Tomkins,2600000
2021,Crystal Palace,14,44,116.3,29.1,Hennessey,2080000
2021,Crystal Palace,14,44,116.3,29.1,Butland,1820000
2021,Crystal Palace,14,44,116.3,29.1,Ward,1820000
2021,Crystal Palace,14,44,116.3,29.1,Ayew,1690000
2021,Crystal Palace,14,44,116.3,29.1,Eze,1560000
2021,Crystal Palace,14,44,116.3,29.1,Ferguson,1500000
2021,Crystal Palace,14,44,116.3,29.1,Mitchell,1500000
2021,Crystal Palace,14,44,116.3,29.1,Kelly,1300000
2021,Southampton FC,15,43,111.7,26.6,Ings,3900000
2021,Southampton FC,15,43,111.7,26.6,Forster,3640000
2021,Southampton FC,15,43,111.7,26.6,Bertrand,3640000
2021,Southampton FC,15,43,111.7,26.6,Romeu,3380000
2021,Southampton FC,15,43,111.7,26.6,Vestergaard,3120000
2021,Southampton FC,15,43,111.7,26.6,Elyounoussi,3120000
2021,Southampton FC,15,43,111.7,26.6,Redmond,3120000
2021,Southampton FC,15,43,111.7,26.6,Long,3120000
2021,Southampton FC,15,43,111.7,26.6,Hoedt,3120000
2021,Southampton FC,15,43,111.7,26.6,Diallo,2860000
2021,Southampton FC,15,43,111.7,26.6,Djenepo,2860000
2021,Southampton FC,15,43,111.7,26.6,McCarthy,2600000
2021,Southampton FC,15,43,111.7,26.6,Armstrong,2600000
2021,Southampton FC,15,43,111.7,26.6,Stephens,2496000
2021,Southampton FC,15,43,111.7,26.6,Ward-Prowse,2340000
2021,Southampton FC,15,43,111.7,26.6,Gunn,2080000
2021,Southampton FC,15,43,111.7,26.6,Lemina,2080000
2021,Southampton FC,15,43,111.7,26.6,Adams,1560000
2021,Southampton FC,15,43,111.7,26.6,Salisu,1200000
2021,Southampton FC,15,43,111.7,26.6,Lewis,1100000
2021,Southampton FC,15,43,111.7,26.6,Vokins,1100000
2021,Brighton & Hove Albion,16,41,107.5,25.8,Lallana,4700000
2021,Brighton & Hove Albion,16,41,107.5,25.8,Webster,2600000
2021,Brighton & Hove Albion,16,41,107.5,25.8,Jahanbakhsh,2600000
2021,Brighton & Hove Albion,16,41,107.5,25.8,Welbeck,2600000
2021,Brighton & Hove Albion,16,41,107.5,25.8,Maupay,2600000
2021,Brighton & Hove Albion,16,41,107.5,25.8,Gross,2600000
2021,Brighton & Hove Albion,16,41,107.5,25.8,Propper,2340000
2021,Brighton & Hove Albion,16,41,107.5,25.8,Izquierdo,2340000
2021,Brighton & Hove Albion,16,41,107.5,25.8,Locadia,2340000
2021,Brighton & Hove Albion,16,41,107.5,25.8,Dunk,2340000
2021,Brighton & Hove Albion,16,41,107.5,25.8,Andone,2080000
2021,Brighton & Hove Albion,16,41,107.5,25.8,Duffy,2080000
2021,Brighton & Hove Albion,16,41,107.5,25.8,Veltman,2000000
2021,Brighton & Hove Albion,16,41,107.5,25.8,Trossard,1820000
2021,Brighton & Hove Albion,16,41,107.5,25.8,Ryan,1820000
2021,Brighton & Hove Albion,16,41,107.5,25.8,Lamptey,1820000
2021,Brighton & Hove Albion,16,41,107.5,25.8,Mac Allister,1600000
2021,Brighton & Hove Albion,16,41,107.5,25.8,March,1560000
2021,Brighton & Hove Albion,16,41,107.5,25.8,Zeqiri,1300000
2021,Brighton & Hove Albion,16,41,107.5,25.8,Fernandes da Silva Junior,1300000
2021,Brighton & Hove Albion,16,41,107.5,25.8,Bissouma,1300000
2021,Brighton & Hove Albion,16,41,107.5,25.8,Connolly,1196000
2021,Brighton & Hove Albion,16,41,107.5,25.8,Clarke,1140000
2021,Burnley FC,17,39,101.7,28.3,Wood,2600000
2021,Burnley FC,17,39,101.7,28.3,Tarkowski,2600000
2021,Burnley FC,17,39,101.7,28.3,Pieters,2500000
2021,Burnley FC,17,39,101.7,28.3,Barnes,2080000
2021,Burnley FC,17,39,101.7,28.3,Gibson,2080000
2021,Burnley FC,17,39,101.7,28.3,Brownhill,2080000
2021,Burnley FC,17,39,101.7,28.3,Cork,1976000
2021,Burnley FC,17,39,101.7,28.3,Stephens,1820000
2021,Burnley FC,17,39,101.7,28.3,Rodriguez,1820000
2021,Burnley FC,17,39,101.7,28.3,Vydra,1820000
2021,Burnley FC,17,39,101.7,28.3,Pope,1820000
2021,Burnley FC,17,39,101.7,28.3,Brady,1820000
2021,Burnley FC,17,39,101.7,28.3,Westwood,1612000
2021,Burnley FC,17,39,101.7,28.3,Berg Gudmundsson,1560000
2021,Burnley FC,17,39,101.7,28.3,Taylor,1300000
2021,Burnley FC,17,39,101.7,28.3,Lowton,1300000
2021,Burnley FC,17,39,101.7,28.3,Bardsley,1300000
2021,Burnley FC,17,39,101.7,28.3,Long,1200000
2021,Fulham FC,18,28,106.9,25.2,Areola,3900000
2021,Fulham FC,18,28,106.9,25.2,Zambo Anguissa,3484000
2021,Fulham FC,18,28,106.9,25.2,Michael Seri,3380000
2021,Fulham FC,18,28,106.9,25.2,Mitrovic,3120000
2021,Fulham FC,18,28,106.9,25.2,Aina,3120000
2021,Fulham FC,18,28,106.9,25.2,Tete,2650000
2021,Fulham FC,18,28,106.9,25.2,Hector,2600000
2021,Fulham FC,18,28,106.9,25.2,Agosto Ramírez,2340000
2021,Fulham FC,18,28,106.9,25.2,Adarabioyo,2110000
2021,Fulham FC,18,28,106.9,25.2,Knockaert,1950000
2021,Fulham FC,18,28,106.9,25.2,Cavaleiro,1950000
2021,Fulham FC,18,28,106.9,25.2,Reid,1820000
2021,Fulham FC,18,28,106.9,25.2,Bettinelli,1820000
2021,Fulham FC,18,28,106.9,25.2,Mawson,1664000
2021,Fulham FC,18,28,106.9,25.2,Bryan,1560000
2021,Fulham FC,18,28,106.9,25.2,Onomah,1560000
2021,Fulham FC,18,28,106.9,25.2,Cairney,1560000
2021,Fulham FC,18,28,106.9,25.2,Robinson,1430000
2021,Fulham FC,18,28,106.9,25.2,Ream,1404000
2021,Fulham FC,18,28,106.9,25.2,le Marchand,1300000
2021,Fulham FC,18,28,106.9,25.2,McDonald,1144000
2021,Fulham FC,18,28,106.9,25.2,Kongolo,1140000
2021,West Bromwich Albion,19,26,101.7,26.4,Austin,3640000
2021,West Bromwich Albion,19,26,101.7,26.4,Gibbs,2860000
2021,West Bromwich Albion,19,26,101.7,26.4,Livermore,2392000
2021,West Bromwich Albion,19,26,101.7,26.4,Ivanovic,2000000
2021,West Bromwich Albion,19,26,101.7,26.4,Johnstone,1690000
2021,West Bromwich Albion,19,26,101.7,26.4,Robson-Kanu,1560000
2021,West Bromwich Albion,19,26,101.7,26.4,Hegazy,1378000
2021,West Bromwich Albion,19,26,101.7,26.4,Grosicki,1300000
2021,West Bromwich Albion,19,26,101.7,26.4,Diangana,1058200
2021,West Bromwich Albion,19,26,101.7,26.4,Edwards,1058200
2021,Sheffield United,20,23,91.0,26.7,Jagielka,2600000
2021,Sheffield United,20,23,91.0,26.7,Berge,1700000
2021,Sheffield United,20,23,91.0,26.7,McGoldrick,1500000
2021,Sheffield United,20,23,91.0,26.7,Brewster,1430000
2021,Sheffield United,20,23,91.0,26.7,Mousset,1300000
2021,Sheffield United,20,23,91.0,26.7,Ramsdale,1155000
2022,Manchester City,1,93,164.0,27.0,De Bruyne,20800000
2022,Manchester City,1,93,164.0,27.0,Grealish,15600000
2022,Manchester City,1,93,164.0,27.0,Sterling,15600000
2022,Manchester City,1,93,164.0,27.0,Stones,13000000
2022,Manchester City,1,93,164.0,27.0,Dias,8320000
2022,Manchester City,1,93,164.0,27.0,Silva,7800000
2022,Manchester City,1,93,164.0,27.0,Luis Roza,7800000
2022,Manchester City,1,93,164.0,27.0,Gundogan,7280000
2022,Manchester City,1,93,164.0,27.0,Hernández Cascante,6300000
2022,Manchester City,1,93,164.0,27.0,Laporte,6240000
2022,Manchester City,1,93,164.0,27.0,Mahrez,6240000
2022,Manchester City,1,93,164.0,27.0,Walker,5720000
2022,Manchester City,1,93,164.0,27.0,Ake,4800000
2022,Manchester City,1,93,164.0,27.0,Mendy,4680000
2022,Manchester City,1,93,164.0,27.0,Jesus,4680000
2022,Manchester City,1,93,164.0,27.0,Cancelo,4160000
2022,Manchester City,1,93,164.0,27.0,Moraes,3380000
2022,Manchester City,1,93,164.0,27.0,Álvarez,2600000
2022,Manchester City,1,93,164.0,27.0,Steffen,2392000
2022,Manchester City,1,93,164.0,27.0,Muric,1040000
2022,Manchester City,1,93,164.0,27.0,Kaboré,1040000
2022,Manchester City,1,93,164.0,27.0,Zinchenko,1040000
2022,Liverpool FC,2,92,162.3,27.7,Van Dijk,11440000
2022,Liverpool FC,2,92,162.3,27.7,Salah,10400000
2022,Liverpool FC,2,92,162.3,27.7,Alcántara do Nascimento,10400000
2022,Liverpool FC,2,92,162.3,27.7,Tavares,9360000
2022,Liverpool FC,2,92,162.3,27.7,Firmino,9360000
2022,Liverpool FC,2,92,162.3,27.7,Alexander-Arnold,9360000
2022,Liverpool FC,2,92,162.3,27.7,Becker,7800000
2022,Liverpool FC,2,92,162.3,27.7,Milner,7280000
2022,Liverpool FC,2,92,162.3,27.7,Henderson,7280000
2022,Liverpool FC,2,92,162.3,27.7,Oxlade-Chamberlain,6240000
2022,Liverpool FC,2,92,162.3,27.7,Keita,6240000
2022,Liverpool FC,2,92,162.3,27.7,Matip,5200000
2022,Liverpool FC,2,92,162.3,27.7,Mane,5200000
2022,Liverpool FC,2,92,162.3,27.7,Jota,4700000
2022,Liverpool FC,2,92,162.3,27.7,Gomez,3900000
2022,Liverpool FC,2,92,162.3,27.7,Minamino,3900000
2022,Liverpool FC,2,92,162.3,27.7,Konate,3640000
2022,Liverpool FC,2,92,162.3,27.7,Phillips,3360000
2022,Liverpool FC,2,92,162.3,27.7,Davies,3120000
2022,Liverpool FC,2,92,162.3,27.7,Origi,3120000
2022,Liverpool FC,2,92,162.3,27.7,San Miguel del Castillo,3016000
2022,Liverpool FC,2,92,162.3,27.7,Robertson,2600000
2022,Liverpool FC,2,92,162.3,27.7,Tsimikas,2600000
2022,Liverpool FC,2,92,162.3,27.7,Díaz,1456000
2022,Liverpool FC,2,92,162.3,27.7,Williams,1300000
2022,Chelsea FC,3,74,155.0,27.4,Lukaku,16900000
2022,Chelsea FC,3,74,155.0,27.4,Kante,15080000
2022,Chelsea FC,3,74,155.0,27.4,Werner,14144000
2022,Chelsea FC,3,74,155.0,27.4,Niguez,10310000
2022,Chelsea FC,3,74,155.0,27.4,Chilwell,9880000
2022,Chelsea FC,3,74,155.0,27.4,Pulisic,7800000
2022,Chelsea FC,3,74,155.0,27.4,Azpilicueta,7800000
2022,Chelsea FC,3,74,155.0,27.4,Havertz,7800000
2022,Chelsea FC,3,74,155.0,27.4,Arrizabalaga,7800000
2022,Chelsea FC,3,74,155.0,27.4,Kovacic,7800000
2022,Chelsea FC,3,74,155.0,27.4,Hudson-Odoi,6240000
2022,Chelsea FC,3,74,155.0,27.4,Drinkwater,6240000
2022,Chelsea FC,3,74,155.0,27.4,Sarr,6240000
2022,Chelsea FC,3,74,155.0,27.4,Luiz Frello Filho,5720000
2022,Chelsea FC,3,74,155.0,27.4,Silva,5720000
2022,Chelsea FC,3,74,155.0,27.4,Bakayoko,5720000
2022,Chelsea FC,3,74,155.0,27.4,Rudiger,5200000
2022,Chelsea FC,3,74,155.0,27.4,Ziyech,5200000
2022,Chelsea FC,3,74,155.0,27.4,Alonso,5200000
2022,Chelsea FC,3,74,155.0,27.4,Barkley,5000000
2022,Chelsea FC,3,74,155.0,27.4,Batshuayi,4680000
2022,Chelsea FC,3,74,155.0,27.4,Rahman,4470000
2022,Chelsea FC,3,74,155.0,27.4,Abraham,4264000
2022,Chelsea FC,3,74,155.0,27.4,Christensen,4160000
2022,Chelsea FC,3,74,155.0,27.4,Mount,4160000
2022,Chelsea FC,3,74,155.0,27.4,Loftus-Cheek,3120000
2022,Chelsea FC,3,74,155.0,27.4,James,3016000
2022,Chelsea FC,3,74,155.0,27.4,Mendy,2704000
2022,Chelsea FC,3,74,155.0,27.4,Palmieri,2288000
2022,Chelsea FC,3,74,155.0,27.4,Gilmour,2250000
2022,Chelsea FC,3,74,155.0,27.4,Musonda,2184000
2022,Chelsea FC,3,74,155.0,27.4,Bettinelli,1820000
2022,Chelsea FC,3,74,155.0,27.4,Baxter,1560000
2022,Chelsea FC,3,74,155.0,27.4,Kenedy,1300000
2022,Chelsea FC,3,74,155.0,27.4,Chalobah,1040000
2022,Tottenham Hotspur,4,71,155.1,26.5,Kane,10400000
2022,Tottenham Hotspur,4,71,155.1,26.5,Ndombele,10400000
2022,Tottenham Hotspur,4,71,155.1,26.5,Son,9880000
2022,Tottenham Hotspur,4,71,155.1,26.5,Romero,8580000
2022,Tottenham Hotspur,4,71,155.1,26.5,Kulusevski,5720000
2022,Tottenham Hotspur,4,71,155.1,26.5,Lloris,5200000
2022,Tottenham Hotspur,4,71,155.1,26.5,Hojbjerg,5200000
2022,Tottenham Hotspur,4,71,155.1,26.5,Moura,4160000
2022,Tottenham Hotspur,4,71,155.1,26.5,Bentancur,3900000
2022,Tottenham Hotspur,4,71,155.1,26.5,Bergwijn,3800000
2022,Tottenham Hotspur,4,71,155.1,26.5,Dier,3755200
2022,Tottenham Hotspur,4,71,155.1,26.5,Lo Celso,3640000
2022,Tottenham Hotspur,4,71,155.1,26.5,Doherty,3400000
2022,Tottenham Hotspur,4,71,155.1,26.5,Sanchez,3380000
2022,Tottenham Hotspur,4,71,155.1,26.5,Davies,3120000
2022,Tottenham Hotspur,4,71,155.1,26.5,Sessegnon,2860000
2022,Tottenham Hotspur,4,71,155.1,26.5,Winks,2600000
2022,Tottenham Hotspur,4,71,155.1,26.5,Reguilón,2500000
2022,Tottenham Hotspur,4,71,155.1,26.5,Royal,2170000
2022,Tottenham Hotspur,4,71,155.1,26.5,Gil,2080000
2022,Tottenham Hotspur,4,71,155.1,26.5,Skipp,2080000
2022,Tottenham Hotspur,4,71,155.1,26.5,Clarke,1600000
2022,Tottenham Hotspur,4,71,155.1,26.5,Gollini,1300000
2022,Tottenham Hotspur,4,71,155.1,26.5,Tanganga,1200000
2022,Tottenham Hotspur,4,71,155.1,26.5,Carter-Vickers,1040000
2022,Arsenal FC,5,69,154.3,24.4,Partey,10400000
2022,Arsenal FC,5,69,154.3,24.4,Lacazette,9467273
2022,Arsenal FC,5,69,154.3,24.4,Pepe,7280000
2022,Arsenal FC,5,69,154.3,24.4,White,6240000
2022,Arsenal FC,5,69,154.3,24.4,Bellerin,5720000
2022,Arsenal FC,5,69,154.3,24.4,Tierney,5720000
2022,Arsenal FC,5,69,154.3,24.4,Leno,5200000
2022,Arsenal FC,5,69,154.3,24.4,Xhaka,5200000
2022,Arsenal FC,5,69,154.3,24.4,Martinelli,4680000
2022,Arsenal FC,5,69,154.3,24.4,Marí,4420000
2022,Arsenal FC,5,69,154.3,24.4,Ødegaard,4110000
2022,Arsenal FC,5,69,154.3,24.4,Soares,3900000
2022,Arsenal FC,5,69,154.3,24.4,Torreira,3900000
2022,Arsenal FC,5,69,154.3,24.4,Ramsdale,3220000
2022,Arsenal FC,5,69,154.3,24.4,Tomiyasu,2910000
2022,Arsenal FC,5,69,154.3,24.4,Elneny,2730000
2022,Arsenal FC,5,69,154.3,24.4,Maitland-Niles,2704000
2022,Arsenal FC,5,69,154.3,24.4,Sambi Lokonga,2600000
2022,Arsenal FC,5,69,154.3,24.4,Magalhães,2600000
2022,Arsenal FC,5,69,154.3,24.4,Nketiah,2340000
2022,Arsenal FC,5,69,154.3,24.4,Guendouzi,2080000
2022,Arsenal FC,5,69,154.3,24.4,Holding,2080000
2022,Arsenal FC,5,69,154.3,24.4,Saliba,2080000
2022,Arsenal FC,5,69,154.3,24.4,Saka,1560000
2022,Arsenal FC,5,69,154.3,24.4,Tavares,1404000
2022,Arsenal FC,5,69,154.3,24.4,Mavropanos,1300000
2022,Arsenal FC,5,69,154.3,24.4,Smith Rowe,1040000
2022,Manchester United,6,58,149.8,27.2,Ronaldo,26800000
2022,Manchester United,6,58,149.8,27.2,De Gea,19500000
2022,Manchester United,6,58,149.8,27.2,Pogba,15080000
2022,Manchester United,6,58,149.8,27.2,Cavani,13000000
2022,Manchester United,6,58,149.8,27.2,Mata,8320000
2022,Manchester United,6,58,149.8,27.2,Shaw,7800000
2022,Manchester United,6,58,149.8,27.2,de Paula Santos,6240000
2022,Manchester United,6,58,149.8,27.2,Matic,6240000
2022,Manchester United,6,58,149.8,27.2,Henderson,5200000
2022,Manchester United,6,58,149.8,27.2,Telles,4840000
2022,Manchester United,6,58,149.8,27.2,Bailly,4160000
2022,Manchester United,6,58,149.8,27.2,Lingard,3900000
2022,Manchester United,6,58,149.8,27.2,Jones,3900000
2022,Manchester United,6,58,149.8,27.2,Pereira,1560000
2022,Manchester United,6,58,149.8,27.2,Dalot,1300000
2022,Manchester United,6,58,149.8,27.2,Chong,1040000
2022,West Ham United,7,56,143.3,28.2,Zouma,6500000
2022,West Ham United,7,56,143.3,28.2,Yarmolenko,5980000
2022,West Ham United,7,56,143.3,28.2,Antonio,4420000
2022,West Ham United,7,56,143.3,28.2,Ogbonna,3640000
2022,West Ham United,7,56,143.3,28.2,Lanzini,3640000
2022,West Ham United,7,56,143.3,28.2,Vlasic,3640000
2022,West Ham United,7,56,143.3,28.2,Diop,3484000
2022,West Ham United,7,56,143.3,28.2,Fabianski,3380000
2022,West Ham United,7,56,143.3,28.2,Fornals,3380000
2022,West Ham United,7,56,143.3,28.2,Soucek,3380000
2022,West Ham United,7,56,143.3,28.2,Rice,3120000
2022,West Ham United,7,56,143.3,28.2,Bowen,3120000
2022,West Ham United,7,56,143.3,28.2,Benrahma,2860000
2022,West Ham United,7,56,143.3,28.2,Cresswell,2600000
2022,West Ham United,7,56,143.3,28.2,Noble,2600000
2022,West Ham United,7,56,143.3,28.2,Dawson,2340000
2022,West Ham United,7,56,143.3,28.2,Masuaku,2080000
2022,West Ham United,7,56,143.3,28.2,Fredericks,2080000
2022,West Ham United,7,56,143.3,28.2,Randolph,1820000
2022,West Ham United,7,56,143.3,28.2,Coufal,1820000
2022,West Ham United,7,56,143.3,28.2,Cardoso,1200000
2022,West Ham United,7,56,143.3,28.2,Johnson,1040000
2022,Leicester City,8,52,134.1,26.5,Vardy,7280000
2022,Leicester City,8,52,134.1,26.5,Schmeichel,6760000
2022,Leicester City,8,52,134.1,26.5,Maddison,5720000
2022,Leicester City,8,52,134.1,26.5,Soumaré,4160000
2022,Leicester City,8,52,134.1,26.5,Evans,4160000
2022,Leicester City,8,52,134.1,26.5,Praet,3900000
2022,Leicester City,8,52,134.1,26.5,Ndidi,3900000
2022,Leicester City,8,52,134.1,26.5,Pereira,3640000
2022,Leicester City,8,52,134.1,26.5,Vestergaard,3390000
2022,Leicester City,8,52,134.1,26.5,Castagne,3276000
2022,Leicester City,8,52,134.1,26.5,Daka,3230000
2022,Leicester City,8,52,134.1,26.5,Iheanacho,3120000
2022,Leicester City,8,52,134.1,26.5,Mendy,2860000
2022,Leicester City,8,52,134.1,26.5,Perez,2340000
2022,Leicester City,8,52,134.1,26.5,Soyuncu,2340000
2022,Leicester City,8,52,134.1,26.5,Albrighton,2340000
2022,Leicester City,8,52,134.1,26.5,Bertrand,2300000
2022,Leicester City,8,52,134.1,26.5,Barnes,2080000
2022,Leicester City,8,52,134.1,26.5,Tielemans,1718000
2022,Leicester City,8,52,134.1,26.5,Amartey,1092000
2022,Leicester City,8,52,134.1,26.5,Ward,1040000
2022,Leicester City,8,52,134.1,26.5,Fofana,1000000
2022,Brighton & Hove Albion,9,51,130.5,26.2,Lallana,4700000
2022,Brighton & Hove Albion,9,51,130.5,26.2,Welbeck,2860000
2022,Brighton & Hove Albion,9,51,130.5,26.2,Cucurella,2600000
2022,Brighton & Hove Albion,9,51,130.5,26.2,Maupay,2600000
2022,Brighton & Hove Albion,9,51,130.5,26.2,Gross,2600000
2022,Brighton & Hove Albion,9,51,130.5,26.2,Dunk,2340000
2022,Brighton & Hove Albion,9,51,130.5,26.2,Andone,2080000
2022,Brighton & Hove Albion,9,51,130.5,26.2,Duffy,2080000
2022,Brighton & Hove Albion,9,51,130.5,26.2,Veltman,2000000
2022,Brighton & Hove Albion,9,51,130.5,26.2,Webster,1976000
2022,Brighton & Hove Albion,9,51,130.5,26.2,Trossard,1820000
2022,Brighton & Hove Albion,9,51,130.5,26.2,Lamptey,1820000
2022,Brighton & Hove Albion,9,51,130.5,26.2,Mac Allister,1600000
2022,Brighton & Hove Albion,9,51,130.5,26.2,Mwepu,1600000
2022,Brighton & Hove Albion,9,51,130.5,26.2,March,1560000
2022,Brighton & Hove Albion,9,51,130.5,26.2,Zeqiri,1300000
2022,Brighton & Hove Albion,9,51,130.5,26.2,Sánchez,1300000
2022,Brighton & Hove Albion,9,51,130.5,26.2,Bissouma,1300000
2022,Brighton & Hove Albion,9,51,130.5,26.2,Connolly,1196000
2022,Brighton & Hove Albion,9,51,130.5,26.2,Clarke,1140000
2022,Brighton & Hove Albion,9,51,130.5,26.2,Sima,1070000
2022,Brighton & Hove Albion,9,51,130.5,26.2,Scherpen,1040000
2022,Brighton & Hove Albion,9,51,130.5,26.2,Molumby,900000
2022,Wolverhampton Wanderers,10,51,128.8,27.3,Moutinho,5200000
2022,Wolverhampton Wanderers,10,51,128.8,27.3,Jimenez,5200000
2022,Wolverhampton Wanderers,10,51,128.8,27.3,Dendoncker,4680000
2022,Wolverhampton Wanderers,10,51,128.8,27.3,Silva,4160000
2022,Wolverhampton Wanderers,10,51,128.8,27.3,Semedo,4160000
2022,Wolverhampton Wanderers,10,51,128.8,27.3,Cutrone,3272000
2022,Wolverhampton Wanderers,10,51,128.8,27.3,Podence,3120000
2022,Wolverhampton Wanderers,10,51,128.8,27.3,Traore,2860000
2022,Wolverhampton Wanderers,10,51,128.8,27.3,Neto,2600000
2022,Wolverhampton Wanderers,10,51,128.8,27.3,Neves,2600000
2022,Wolverhampton Wanderers,10,51,128.8,27.3,Boly,2600000
2022,Wolverhampton Wanderers,10,51,128.8,27.3,Hoever,2100000
2022,Wolverhampton Wanderers,10,51,128.8,27.3,Buur,2000000
2022,Wolverhampton Wanderers,10,51,128.8,27.3,Castro,1907000
2022,Wolverhampton Wanderers,10,51,128.8,27.3,Marçal,1820000
2022,Wolverhampton Wanderers,10,51,128.8,27.3,Otto,1820000
2022,Wolverhampton Wanderers,10,51,128.8,27.3,Vinagre,1560000
2022,Wolverhampton Wanderers,10,51,128.8,27.3,Sá,1490000
2022,Wolverhampton Wanderers,10,51,128.8,27.3,Saiss,1144000
2022,Wolverhampton Wanderers,10,51,128.8,27.3,Bonatini,1040000
2022,Wolverhampton Wanderers,10,51,128.8,27.3,Campana,1040000
2022,Newcastle United,11,49,130.9,27.5,Cassio Apolinário de Lira,4500000
2022,Newcastle United,11,49,130.9,27.5,Trippier,3750000
2022,Newcastle United,11,49,130.9,27.5,Shelvey,3640000
2022,Newcastle United,11,49,130.9,27.5,Guimarães,3120000
